benchmark_id,test,timestamp_utc,repetition,workload,buffer_bytes,chunk_bytes,operations,seconds,value,unit,status,notes
OVR,sync payload throughput,2026-08-11T01:23:52.372462+00:00,2,fp16;blocks=36;matmul=4096,13939310592,,,18.48726149999129,0.753995425012329,GB/s_payload,ok,payload bytes over end-to-end makespan
OVR,sync stage read,2026-08-11T01:23:52.372475+00:00,2,fp16;blocks=36;matmul=4096,387203072,387203072,36,15.460504299990134,15.460504299990134,s,ok,sum over 36 blocks of 387203072 bytes; stage=read
OVR,sync stage stage_copy,2026-08-11T01:23:52.372481+00:00,2,fp16;blocks=36;matmul=4096,387203072,387203072,36,0.7699449999636272,0.7699449999636272,s,ok,sum over 36 blocks of 387203072 bytes; stage=stage_copy
OVR,sync stage h2d,2026-08-11T01:23:52.372485+00:00,2,fp16;blocks=36;matmul=4096,387203072,387203072,36,0.6623290805816651,0.6623290805816651,s,ok,sum over 36 blocks of 387203072 bytes; stage=h2d
OVR,sync stage compute,2026-08-11T01:23:52.372488+00:00,2,fp16;blocks=36;matmul=4096,387203072,387203072,36,1.5753616333007812,1.5753616333007812,s,ok,sum over 36 blocks of 387203072 bytes; stage=compute
OVR,sync VRAM allocated,2026-08-11T01:23:52.372627+00:00,2,fp16;blocks=36;matmul=4096,,,,,885129728,bytes,ok,"after pass, steady state"
OVR,sync process working set,2026-08-11T01:23:52.372656+00:00,2,fp16;blocks=36;matmul=4096,,,,,2982125568,bytes,ok,psapi WorkingSetSize after pass
OVR,sync makespan,2026-08-11T01:24:10.898142+00:00,3,fp16;blocks=36;matmul=4096,,,36,18.523975300005986,18.523975300005986,s,ok,end-to-end wall time for 36 blocks
OVR,sync payload throughput,2026-08-11T01:24:10.898158+00:00,3,fp16;blocks=36;matmul=4096,13939310592,,,18.523975300005986,0.7525010353471748,GB/s_payload,ok,payload bytes over end-to-end makespan
OVR,sync stage read,2026-08-11T01:24:10.898169+00:00,3,fp16;blocks=36;matmul=4096,387203072,387203072,36,15.447580800013384,15.447580800013384,s,ok,sum over 36 blocks of 387203072 bytes; stage=read
OVR,sync stage stage_copy,2026-08-11T01:24:10.898175+00:00,3,fp16;blocks=36;matmul=4096,387203072,387203072,36,0.7753488999733236,0.7753488999733236,s,ok,sum over 36 blocks of 387203072 bytes; stage=stage_copy
OVR,sync stage h2d,2026-08-11T01:24:10.898184+00:00,3,fp16;blocks=36;matmul=4096,387203072,387203072,36,0.6942960338592529,0.6942960338592529,s,ok,sum over 36 blocks of 387203072 bytes; stage=h2d
OVR,sync stage compute,2026-08-11T01:24:10.898188+00:00,3,fp16;blocks=36;matmul=4096,387203072,387203072,36,1.5880095329284667,1.5880095329284667,s,ok,sum over 36 blocks of 387203072 bytes; stage=compute
OVR,sync VRAM allocated,2026-08-11T01:24:10.898316+00:00,3,fp16;blocks=36;matmul=4096,,,,,885129728,bytes,ok,"after pass, steady state"
OVR,sync process working set,2026-08-11T01:24:10.898341+00:00,3,fp16;blocks=36;matmul=4096,,,,,2982141952,bytes,ok,psapi WorkingSetSize after pass
OVR,double_buffer makespan,2026-08-11T01:24:27.230095+00:00,1,fp16;blocks=36;matmul=4096,,,36,16.33015960000921,16.33015960000921,s,ok,end-to-end wall time for 36 blocks
OVR,double_buffer payload throughput,2026-08-11T01:24:27.230112+00:00,1,fp16;blocks=36;matmul=4096,13939310592,,,16.33015960000921,0.853593040939547,GB/s_payload,ok,payload bytes over end-to-end makespan
OVR,double_buffer stage read,2026-08-11T01:24:27.230125+00:00,1,fp16;blocks=36;matmul=4096,387203072,387203072,36,15.426439199960441,15.426439199960441,s,ok,sum over 36 blocks of 387203072 bytes; stage=read
OVR,double_buffer stage stage_copy,2026-08-11T01:24:27.230130+00:00,1,fp16;blocks=36;matmul=4096,387203072,387203072,36,0.7799282999767456,0.7799282999767456,s,ok,sum over 36 blocks of 387203072 bytes; stage=stage_copy
OVR,double_buffer stage h2d,2026-08-11T01:24:27.230135+00:00,1,fp16;blocks=36;matmul=4096,387203072,387203072,36,0.6597266187667847,0.6597266187667847,s,ok,sum over 36 blocks of 387203072 bytes; stage=h2d
OVR,double_buffer stage compute,2026-08-11T01:24:27.230138+00:00,1,fp16;blocks=36;matmul=4096,387203072,387203072,36,1.7410519161224365,1.7410519161224365,s,ok,sum over 36 blocks of 387203072 bytes; stage=compute
OVR,double_buffer VRAM allocated,2026-08-11T01:24:27.230281+00:00,1,fp16;blocks=36;matmul=4096,,,,,885129728,bytes,ok,"after pass, steady state"
OVR,double_buffer process working set,2026-08-11T01:24:27.230307+00:00,1,fp16;blocks=36;matmul=4096,,,,,2982133760,bytes,ok,psapi WorkingSetSize after pass
OVR,double_buffer makespan,2026-08-11T01:24:43.556228+00:00,2,fp16;blocks=36;matmul=4096,,,36,16.32422010001028,16.32422010001028,s,ok,end-to-end wall time for 36 blocks
OVR,double_buffer payload throughput,2026-08-11T01:24:43.556244+00:00,2,fp16;blocks=36;matmul=4096,13939310592,,,16.32422010001028,0.8539036172387324,GB/s_payload,ok,payload bytes over end-to-end makespan
OVR,double_buffer stage read,2026-08-11T01:24:43.556255+00:00,2,fp16;blocks=36;matmul=4096,387203072,387203072,36,15.414733899960993,15.414733899960993,s,ok,sum over 36 blocks of 387203072 bytes; stage=read
OVR,double_buffer stage stage_copy,2026-08-11T01:24:43.556260+00:00,2,fp16;blocks=36;matmul=4096,387203072,387203072,36,0.7806404999864753,0.7806404999864753,s,ok,sum over 36 blocks of 387203072 bytes; stage=stage_copy
OVR,double_buffer stage h2d,2026-08-11T01:24:43.556264+00:00,2,fp16;blocks=36;matmul=4096,387203072,387203072,36,0.6281459503173829,0.6281459503173829,s,ok,sum over 36 blocks of 387203072 bytes; stage=h2d
OVR,double_buffer stage compute,2026-08-11T01:24:43.556267+00:00,2,fp16;blocks=36;matmul=4096,387203072,387203072,36,1.8087168006896972,1.8087168006896972,s,ok,sum over 36 blocks of 387203072 bytes; stage=compute
OVR,double_buffer VRAM allocated,2026-08-11T01:24:43.556394+00:00,2,fp16;blocks=36;matmul=4096,,,,,885129728,bytes,ok,"after pass, steady state"
OVR,double_buffer process working set,2026-08-11T01:24:43.556454+00:00,2,fp16;blocks=36;matmul=4096,,,,,2982154240,bytes,ok,psapi WorkingSetSize after pass
OVR,double_buffer makespan,2026-08-11T01:24:59.870140+00:00,3,fp16;blocks=36;matmul=4096,,,36,16.312135899992427,16.312135899992427,s,ok,end-to-end wall time for 36 blocks
OVR,double_buffer payload throughput,2026-08-11T01:24:59.870156+00:00,3,fp16;blocks=36;matmul=4096,13939310592,,,16.312135899992427,0.8545361979240542,GB/s_payload,ok,payload bytes over end-to-end makespan
OVR,double_buffer stage read,2026-08-11T01:24:59.870173+00:00,3,fp16;blocks=36;matmul=4096,387203072,387203072,36,15.419330799995805,15.419330799995805,s,ok,sum over 36 blocks of 387203072 bytes; stage=read
OVR,double_buffer stage stage_copy,2026-08-11T01:24:59.870179+00:00,3,fp16;blocks=36;matmul=4096,387203072,387203072,36,0.7655734000145458,0.7655734000145458,s,ok,sum over 36 blocks of 387203072 bytes; stage=stage_copy
OVR,double_buffer stage h2d,2026-08-11T01:24:59.870183+00:00,3,fp16;blocks=36;matmul=4096,387203072,387203072,36,0.6255428218841553,0.6255428218841553,s,ok,sum over 36 blocks of 387203072 bytes; stage=h2d
OVR,double_buffer stage compute,2026-08-11T01:24:59.870186+00:00,3,fp16;blocks=36;matmul=4096,387203072,387203072,36,1.8732103805541993,1.8732103805541993,s,ok,sum over 36 blocks of 387203072 bytes; stage=compute
OVR,double_buffer VRAM allocated,2026-08-11T01:24:59.870317+00:00,3,fp16;blocks=36;matmul=4096,,,,,885129728,bytes,ok,"after pass, steady state"
OVR,double_buffer process working set,2026-08-11T01:24:59.870342+00:00,3,fp16;blocks=36;matmul=4096,,,,,2982182912,bytes,ok,psapi WorkingSetSize after pass
OVR,three_stage makespan,2026-08-11T01:25:16.216066+00:00,1,fp16;blocks=36;matmul=4096,,,36,16.34410889999708,16.34410889999708,s,ok,end-to-end wall time for 36 blocks
OVR,three_stage payload throughput,2026-08-11T01:25:16.216082+00:00,1,fp16;blocks=36;matmul=4096,13939310592,,,16.34410889999708,0.8528645200107844,GB/s_payload,ok,payload bytes over end-to-end makespan
OVR,three_stage stage read,2026-08-11T01:25:16.216093+00:00,1,fp16;blocks=36;matmul=4096,387203072,387203072,36,15.45775259999209,15.45775259999209,s,ok,sum over 36 blocks of 387203072 bytes; stage=read
OVR,three_stage stage stage_copy,2026-08-11T01:25:16.216099+00:00,1,fp16;blocks=36;matmul=4096,387203072,387203072,36,0.7782856999256182,0.7782856999256182,s,ok,sum over 36 blocks of 387203072 bytes; stage=stage_copy
OVR,three_stage stage h2d,2026-08-11T01:25:16.216103+00:00,1,fp16;blocks=36;matmul=4096,387203072,387203072,36,0.6272859859466553,0.6272859859466553,s,ok,sum over 36 blocks of 387203072 bytes; stage=h2d
OVR,three_stage stage compute,2026-08-11T01:25:16.216106+00:00,1,fp16;blocks=36;matmul=4096,387203072,387203072,36,1.801904125213623,1.801904125213623,s,ok,sum over 36 blocks of 387203072 bytes; stage=compute
OVR,three_stage VRAM allocated,2026-08-11T01:25:16.216235+00:00,1,fp16;blocks=36;matmul=4096,,,,,885129728,bytes,ok,"after pass, steady state"
OVR,three_stage process working set,2026-08-11T01:25:16.216260+00:00,1,fp16;blocks=36;matmul=4096,,,,,2982887424,bytes,ok,psapi WorkingSetSize after pass
OVR,three_stage makespan,2026-08-11T01:25:32.528562+00:00,2,fp16;blocks=36;matmul=4096,,,36,16.310765899994294,16.310765899994294,s,ok,end-to-end wall time for 36 blocks
OVR,three_stage payload throughput,2026-08-11T01:25:32.528578+00:00,2,fp16;blocks=36;matmul=4096,13939310592,,,16.310765899994294,0.8546079734983429,GB/s_payload,ok,payload bytes over end-to-end makespan
OVR,three_stage stage read,2026-08-11T01:25:32.528590+00:00,2,fp16;blocks=36;matmul=4096,387203072,387203072,36,15.423557600050117,15.423557600050117,s,ok,sum over 36 blocks of 387203072 bytes; stage=read
OVR,three_stage stage stage_copy,2026-08-11T01:25:32.528595+00:00,2,fp16;blocks=36;matmul=4096,387203072,387203072,36,0.7722317000298062,0.7722317000298062,s,ok,sum over 36 blocks of 387203072 bytes; stage=stage_copy
OVR,three_stage stage h2d,2026-08-11T01:25:32.528599+00:00,2,fp16;blocks=36;matmul=4096,387203072,387203072,36,0.6278564796447754,0.6278564796447754,s,ok,sum over 36 blocks of 387203072 bytes; stage=h2d
OVR,three_stage stage compute,2026-08-11T01:25:32.528603+00:00,2,fp16;blocks=36;matmul=4096,387203072,387203072,36,1.8316789817810057,1.8316789817810057,s,ok,sum over 36 blocks of 387203072 bytes; stage=compute
OVR,three_stage VRAM allocated,2026-08-11T01:25:32.528728+00:00,2,fp16;blocks=36;matmul=4096,,,,,885129728,bytes,ok,"after pass, steady state"
OVR,three_stage process working set,2026-08-11T01:25:32.528752+00:00,2,fp16;blocks=36;matmul=4096,,,,,2983030784,bytes,ok,psapi WorkingSetSize after pass
OVR,three_stage makespan,2026-08-11T01:25:48.816393+00:00,3,fp16;blocks=36;matmul=4096,,,36,16.28608140000142,16.28608140000142,s,ok,end-to-end wall time for 36 blocks
OVR,three_stage payload throughput,2026-08-11T01:25:48.816411+00:00,3,fp16;blocks=36;matmul=4096,13939310592,,,16.28608140000142,0.8559032863484757,GB/s_payload,ok,payload bytes over end-to-end makespan
OVR,three_stage stage read,2026-08-11T01:25:48.816423+00:00,3,fp16;blocks=36;matmul=4096,387203072,387203072,36,15.409998999981326,15.409998999981326,s,ok,sum over 36 blocks of 387203072 bytes; stage=read
OVR,three_stage stage stage_copy,2026-08-11T01:25:48.816428+00:00,3,fp16;blocks=36;matmul=4096,387203072,387203072,36,0.7627829000266502,0.7627829000266502,s,ok,sum over 36 blocks of 387203072 bytes; stage=stage_copy
OVR,three_stage stage h2d,2026-08-11T01:25:48.816432+00:00,3,fp16;blocks=36;matmul=4096,387203072,387203072,36,0.6261181049346923,0.6261181049346923,s,ok,sum over 36 blocks of 387203072 bytes; stage=h2d
OVR,three_stage stage compute,2026-08-11T01:25:48.816439+00:00,3,fp16;blocks=36;matmul=4096,387203072,387203072,36,1.8579496955871582,1.8579496955871582,s,ok,sum over 36 blocks of 387203072 bytes; stage=compute
OVR,three_stage VRAM allocated,2026-08-11T01:25:48.816570+00:00,3,fp16;blocks=36;matmul=4096,,,,,885129728,bytes,ok,"after pass, steady state"
OVR,three_stage process working set,2026-08-11T01:25:48.816595+00:00,3,fp16;blocks=36;matmul=4096,,,,,2983051264,bytes,ok,psapi WorkingSetSize after pass
OVR,sync makespan,2026-08-11T01:25:51.841038+00:00,1,int4;blocks=36;matmul=4096,,,36,2.9512053999933414,2.9512053999933414,s,ok,end-to-end wall time for 36 blocks
OVR,sync payload throughput,2026-08-11T01:25:51.841054+00:00,1,int4;blocks=36;matmul=4096,4265607168,,,2.9512053999933414,1.445377935405521,GB/s_payload,ok,payload bytes over end-to-end makespan
OVR,sync stage read,2026-08-11T01:25:51.841068+00:00,1,int4;blocks=36;matmul=4096,118489088,118489088,36,1.8545222000102513,1.8545222000102513,s,ok,sum over 36 blocks of 118489088 bytes; stage=read
OVR,sync stage stage_copy,2026-08-11T01:25:51.841073+00:00,1,int4;blocks=36;matmul=4096,118489088,118489088,36,0.24083180008165073,0.24083180008165073,s,ok,sum over 36 blocks of 118489088 bytes; stage=stage_copy
OVR,sync stage h2d,2026-08-11T01:25:51.841078+00:00,1,int4;blocks=36;matmul=4096,118489088,118489088,36,0.1899025912284851,0.1899025912284851,s,ok,sum over 36 blocks of 118489088 bytes; stage=h2d
OVR,sync stage compute,2026-08-11T01:25:51.841081+00:00,1,int4;blocks=36;matmul=4096,118489088,118489088,36,0.6486396150588989,0.6486396150588989,s,ok,sum over 36 blocks of 118489088 bytes; stage=compute
OVR,sync VRAM allocated,2026-08-11T01:25:51.841238+00:00,1,int4;blocks=36;matmul=4096,,,,,346161664,bytes,ok,"after pass, steady state"
OVR,sync process working set,2026-08-11T01:25:51.841269+00:00,1,int4;blocks=36;matmul=4096,,,,,3116998656,bytes,ok,psapi WorkingSetSize after pass
OVR,sync makespan,2026-08-11T01:25:54.702834+00:00,2,int4;blocks=36;matmul=4096,,,36,2.8600590999994893,2.8600590999994893,s,ok,end-to-end wall time for 36 blocks
OVR,sync payload throughput,2026-08-11T01:25:54.702855+00:00,2,int4;blocks=36;matmul=4096,4265607168,,,2.8600590999994893,1.4914402181412132,GB/s_payload,ok,payload bytes over end-to-end makespan
OVR,sync stage read,2026-08-11T01:25:54.702869+00:00,2,int4;blocks=36;matmul=4096,118489088,118489088,36,1.8327625999663724,1.8327625999663724,s,ok,sum over 36 blocks of 118489088 bytes; stage=read
OVR,sync stage stage_copy,2026-08-11T01:25:54.702875+00:00,2,int4;blocks=36;matmul=4096,118489088,118489088,36,0.24447219996363856,0.24447219996363856,s,ok,sum over 36 blocks of 118489088 bytes; stage=stage_copy
OVR,sync stage h2d,2026-08-11T01:25:54.702880+00:00,2,int4;blocks=36;matmul=4096,118489088,118489088,36,0.1799468493461609,0.1799468493461609,s,ok,sum over 36 blocks of 118489088 bytes; stage=h2d
OVR,sync stage compute,2026-08-11T01:25:54.702884+00:00,2,int4;blocks=36;matmul=4096,118489088,118489088,36,0.584829891204834,0.584829891204834,s,ok,sum over 36 blocks of 118489088 bytes; stage=compute
OVR,sync VRAM allocated,2026-08-11T01:25:54.703022+00:00,2,int4;blocks=36;matmul=4096,,,,,346161664,bytes,ok,"after pass, steady state"
OVR,sync process working set,2026-08-11T01:25:54.703046+00:00,2,int4;blocks=36;matmul=4096,,,,,3117002752,bytes,ok,psapi WorkingSetSize after pass
OVR,sync makespan,2026-08-11T01:25:57.594428+00:00,3,int4;blocks=36;matmul=4096,,,36,2.890096799994353,2.890096799994353,s,ok,end-to-end wall time for 36 blocks
OVR,sync payload throughput,2026-08-11T01:25:57.594444+00:00,3,int4;blocks=36;matmul=4096,4265607168,,,2.890096799994353,1.4759392031465295,GB/s_payload,ok,payload bytes over end-to-end makespan
OVR,sync stage read,2026-08-11T01:25:57.594455+00:00,3,int4;blocks=36;matmul=4096,118489088,118489088,36,1.85100190002413,1.85100190002413,s,ok,sum over 36 blocks of 118489088 bytes; stage=read
OVR,sync stage stage_copy,2026-08-11T01:25:57.594461+00:00,3,int4;blocks=36;matmul=4096,118489088,118489088,36,0.24929420000989921,0.24929420000989921,s,ok,sum over 36 blocks of 118489088 bytes; stage=stage_copy
OVR,sync stage h2d,2026-08-11T01:25:57.594465+00:00,3,int4;blocks=36;matmul=4096,118489088,118489088,36,0.18585420846939088,0.18585420846939088,s,ok,sum over 36 blocks of 118489088 bytes; stage=h2d
OVR,sync stage compute,2026-08-11T01:25:57.594469+00:00,3,int4;blocks=36;matmul=4096,118489088,118489088,36,0.5871038398742676,0.5871038398742676,s,ok,sum over 36 blocks of 118489088 bytes; stage=compute
OVR,sync VRAM allocated,2026-08-11T01:25:57.594605+00:00,3,int4;blocks=36;matmul=4096,,,,,346161664,bytes,ok,"after pass, steady state"
OVR,sync process working set,2026-08-11T01:25:57.594630+00:00,3,int4;blocks=36;matmul=4096,,,,,3117010944,bytes,ok,psapi WorkingSetSize after pass
OVR,double_buffer makespan,2026-08-11T01:25:59.736944+00:00,1,int4;blocks=36;matmul=4096,,,36,2.141011100000469,2.141011100000469,s,ok,end-to-end wall time for 36 blocks
OVR,double_buffer payload throughput,2026-08-11T01:25:59.736959+00:00,1,int4;blocks=36;matmul=4096,4265607168,,,2.141011100000469,1.9923330467549025,GB/s_payload,ok,payload bytes over end-to-end makespan
OVR,double_buffer stage read,2026-08-11T01:25:59.736972+00:00,1,int4;blocks=36;matmul=4096,118489088,118489088,36,1.8594499999890104,1.8594499999890104,s,ok,sum over 36 blocks of 118489088 bytes; stage=read
OVR,double_buffer stage stage_copy,2026-08-11T01:25:59.736978+00:00,1,int4;blocks=36;matmul=4096,118489088,118489088,36,0.23351030000776518,0.23351030000776518,s,ok,sum over 36 blocks of 118489088 bytes; stage=stage_copy
OVR,double_buffer stage h2d,2026-08-11T01:25:59.736982+00:00,1,int4;blocks=36;matmul=4096,118489088,118489088,36,0.17235107135772704,0.17235107135772704,s,ok,sum over 36 blocks of 118489088 bytes; stage=h2d
OVR,double_buffer stage compute,2026-08-11T01:25:59.736985+00:00,1,int4;blocks=36;matmul=4096,118489088,118489088,36,0.561557505607605,0.561557505607605,s,ok,sum over 36 blocks of 118489088 bytes; stage=compute
OVR,double_buffer VRAM allocated,2026-08-11T01:25:59.737111+00:00,1,int4;blocks=36;matmul=4096,,,,,346161664,bytes,ok,"after pass, steady state"
OVR,double_buffer process working set,2026-08-11T01:25:59.737137+00:00,1,int4;blocks=36;matmul=4096,,,,,3117019136,bytes,ok,psapi WorkingSetSize after pass
OVR,double_buffer makespan,2026-08-11T01:26:01.878379+00:00,2,int4;blocks=36;matmul=4096,,,36,2.1397639000060735,2.1397639000060735,s,ok,end-to-end wall time for 36 blocks
OVR,double_buffer payload throughput,2026-08-11T01:26:01.878395+00:00,2,int4;blocks=36;matmul=4096,4265607168,,,2.1397639000060735,1.993494314016557,GB/s_payload,ok,payload bytes over end-to-end makespan
OVR,double_buffer stage read,2026-08-11T01:26:01.878406+00:00,2,int4;blocks=36;matmul=4096,118489088,118489088,36,1.8628251000191085,1.8628251000191085,s,ok,sum over 36 blocks of 118489088 bytes; stage=read
OVR,double_buffer stage stage_copy,2026-08-11T01:26:01.878412+00:00,2,int4;blocks=36;matmul=4096,118489088,118489088,36,0.22882009999011643,0.22882009999011643,s,ok,sum over 36 blocks of 118489088 bytes; stage=stage_copy
OVR,double_buffer stage h2d,2026-08-11T01:26:01.878416+00:00,2,int4;blocks=36;matmul=4096,118489088,118489088,36,0.16756947231292724,0.16756947231292724,s,ok,sum over 36 blocks of 118489088 bytes; stage=h2d
OVR,double_buffer stage compute,2026-08-11T01:26:01.878419+00:00,2,int4;blocks=36;matmul=4096,118489088,118489088,36,0.5232271318435668,0.5232271318435668,s,ok,sum over 36 blocks of 118489088 bytes; stage=compute
OVR,double_buffer VRAM allocated,2026-08-11T01:26:01.878554+00:00,2,int4;blocks=36;matmul=4096,,,,,346161664,bytes,ok,"after pass, steady state"
OVR,double_buffer process working set,2026-08-11T01:26:01.878579+00:00,2,int4;blocks=36;matmul=4096,,,,,3117027328,bytes,ok,psapi WorkingSetSize after pass
OVR,double_buffer makespan,2026-08-11T01:26:04.033946+00:00,3,int4;blocks=36;matmul=4096,,,36,2.1537922999996226,2.1537922999996226,s,ok,end-to-end wall time for 36 blocks
OVR,double_buffer payload throughput,2026-08-11T01:26:04.033962+00:00,3,int4;blocks=36;matmul=4096,4265607168,,,2.1537922999996226,1.980509990680507,GB/s_payload,ok,payload bytes over end-to-end makespan
OVR,double_buffer stage read,2026-08-11T01:26:04.033973+00:00,3,int4;blocks=36;matmul=4096,118489088,118489088,36,1.8559760999778518,1.8559760999778518,s,ok,sum over 36 blocks of 118489088 bytes; stage=read
OVR,double_buffer stage stage_copy,2026-08-11T01:26:04.033980+00:00,3,int4;blocks=36;matmul=4096,118489088,118489088,36,0.2495638999971561,0.2495638999971561,s,ok,sum over 36 blocks of 118489088 bytes; stage=stage_copy
OVR,double_buffer stage h2d,2026-08-11T01:26:04.033984+00:00,3,int4;blocks=36;matmul=4096,118489088,118489088,36,0.16944534349441528,0.16944534349441528,s,ok,sum over 36 blocks of 118489088 bytes; stage=h2d
OVR,double_buffer stage compute,2026-08-11T01:26:04.033989+00:00,3,int4;blocks=36;matmul=4096,118489088,118489088,36,0.4965498876571655,0.4965498876571655,s,ok,sum over 36 blocks of 118489088 bytes; stage=compute
OVR,double_buffer VRAM allocated,2026-08-11T01:26:04.034122+00:00,3,int4;blocks=36;matmul=4096,,,,,346161664,bytes,ok,"after pass, steady state"
OVR,double_buffer process working set,2026-08-11T01:26:04.034148+00:00,3,int4;blocks=36;matmul=4096,,,,,3117031424,bytes,ok,psapi WorkingSetSize after pass
OVR,three_stage makespan,2026-08-11T01:26:06.165467+00:00,1,int4;blocks=36;matmul=4096,,,36,2.12996390000626,2.12996390000626,s,ok,end-to-end wall time for 36 blocks
OVR,three_stage payload throughput,2026-08-11T01:26:06.165482+00:00,1,int4;blocks=36;matmul=4096,4265607168,,,2.12996390000626,2.0026664151385214,GB/s_payload,ok,payload bytes over end-to-end makespan
OVR,three_stage stage read,2026-08-11T01:26:06.165492+00:00,1,int4;blocks=36;matmul=4096,118489088,118489088,36,1.8573857000737917,1.8573857000737917,s,ok,sum over 36 blocks of 118489088 bytes; stage=read
OVR,three_stage stage stage_copy,2026-08-11T01:26:06.165498+00:00,1,int4;blocks=36;matmul=4096,118489088,118489088,36,0.23869560004095547,0.23869560004095547,s,ok,sum over 36 blocks of 118489088 bytes; stage=stage_copy
OVR,three_stage stage h2d,2026-08-11T01:26:06.165502+00:00,1,int4;blocks=36;matmul=4096,118489088,118489088,36,0.16808979177474975,0.16808979177474975,s,ok,sum over 36 blocks of 118489088 bytes; stage=h2d
OVR,three_stage stage compute,2026-08-11T01:26:06.165505+00:00,1,int4;blocks=36;matmul=4096,118489088,118489088,36,0.5344757766723632,0.5344757766723632,s,ok,sum over 36 blocks of 118489088 bytes; stage=compute
OVR,three_stage VRAM allocated,2026-08-11T01:26:06.165628+00:00,1,int4;blocks=36;matmul=4096,,,,,346161664,bytes,ok,"after pass, steady state"
OVR,three_stage process working set,2026-08-11T01:26:06.165652+00:00,1,int4;blocks=36;matmul=4096,,,,,3117092864,bytes,ok,psapi WorkingSetSize after pass
OVR,three_stage makespan,2026-08-11T01:26:08.305560+00:00,2,int4;blocks=36;matmul=4096,,,36,2.1384374000044772,2.1384374000044772,s,ok,end-to-end wall time for 36 blocks
OVR,three_stage payload throughput,2026-08-11T01:26:08.305576+00:00,2,int4;blocks=36;matmul=4096,4265607168,,,2.1384374000044772,1.9947309039727181,GB/s_payload,ok,payload bytes over end-to-end makespan
OVR,three_stage stage read,2026-08-11T01:26:08.305586+00:00,2,int4;blocks=36;matmul=4096,118489088,118489088,36,1.8622996000631247,1.8622996000631247,s,ok,sum over 36 blocks of 118489088 bytes; stage=read
OVR,three_stage stage stage_copy,2026-08-11T01:26:08.305592+00:00,2,int4;blocks=36;matmul=4096,118489088,118489088,36,0.23956339999858756,0.23956339999858756,s,ok,sum over 36 blocks of 118489088 bytes; stage=stage_copy
OVR,three_stage stage h2d,2026-08-11T01:26:08.305596+00:00,2,int4;blocks=36;matmul=4096,118489088,118489088,36,0.16867097616195678,0.16867097616195678,s,ok,sum over 36 blocks of 118489088 bytes; stage=h2d
OVR,three_stage stage compute,2026-08-11T01:26:08.305600+00:00,2,int4;blocks=36;matmul=4096,118489088,118489088,36,0.5215354890823364,0.5215354890823364,s,ok,sum over 36 blocks of 118489088 bytes; stage=compute
OVR,three_stage VRAM allocated,2026-08-11T01:26:08.305725+00:00,2,int4;blocks=36;matmul=4096,,,,,346161664,bytes,ok,"after pass, steady state"
OVR,three_stage process working set,2026-08-11T01:26:08.305749+00:00,2,int4;blocks=36;matmul=4096,,,,,3117142016,bytes,ok,psapi WorkingSetSize after pass
OVR,three_stage makespan,2026-08-11T01:26:10.436097+00:00,3,int4;blocks=36;matmul=4096,,,36,2.128808099994785,2.128808099994785,s,ok,end-to-end wall time for 36 blocks
OVR,three_stage payload throughput,2026-08-11T01:26:10.436117+00:00,3,int4;blocks=36;matmul=4096,4265607168,,,2.128808099994785,2.0037537286758957,GB/s_payload,ok,payload bytes over end-to-end makespan
OVR,three_stage stage read,2026-08-11T01:26:10.436133+00:00,3,int4;blocks=36;matmul=4096,118489088,118489088,36,1.8537187999900198,1.8537187999900198,s,ok,sum over 36 blocks of 118489088 bytes; stage=read
OVR,three_stage stage stage_copy,2026-08-11T01:26:10.436140+00:00,3,int4;blocks=36;matmul=4096,118489088,118489088,36,0.24141509995388333,0.24141509995388333,s,ok,sum over 36 blocks of 118489088 bytes; stage=stage_copy
OVR,three_stage stage h2d,2026-08-11T01:26:10.436146+00:00,3,int4;blocks=36;matmul=4096,118489088,118489088,36,0.1708807692527771,0.1708807692527771,s,ok,sum over 36 blocks of 118489088 bytes; stage=h2d
OVR,three_stage stage compute,2026-08-11T01:26:10.436150+00:00,3,int4;blocks=36;matmul=4096,118489088,118489088,36,0.5424752655029297,0.5424752655029297,s,ok,sum over 36 blocks of 118489088 bytes; stage=compute
OVR,three_stage VRAM allocated,2026-08-11T01:26:10.436358+00:00,3,int4;blocks=36;matmul=4096,,,,,346161664,bytes,ok,"after pass, steady state"
OVR,three_stage process working set,2026-08-11T01:26:10.436393+00:00,3,int4;blocks=36;matmul=4096,,,,,3117162496,bytes,ok,psapi WorkingSetSize after pass
RLS,direct read,2026-08-11T01:40:19.299883+00:00,1,qwen3-8b;layer=0;seq=1;file=385900544,385900544,,1,0.5851761000085389,0.5851761000085389,s,ok,FILE_FLAG_NO_BUFFERING aligned layer package
RLS,RAM to pinned staging,2026-08-11T01:40:19.299900+00:00,1,qwen3-8b;layer=0;seq=1;file=385900544,385900544,,1,0.022721299988916144,0.022721299988916144,s,ok,
RLS,pinned H2D,2026-08-11T01:40:19.299905+00:00,1,qwen3-8b;layer=0;seq=1;file=385900544,385900544,,1,0.014887359619140625,0.014887359619140625,s,ok,
RLS,streamed Qwen decoder layer compute,2026-08-11T01:40:19.299907+00:00,1,qwen3-8b;layer=0;seq=1;file=385900544,0,,1,0.0027985920906066896,0.0027985920906066896,s,ok,
RLS,reference versus streamed max abs error,2026-08-11T01:40:19.299910+00:00,1,qwen3-8b;layer=0;seq=1;file=385900544,0,,1,0.0,0.0,abs_error,ok,exact BF16 byte package; expected zero
